3062: /app/bin/hmi 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f6a1d6000    8192      12      12       0  rw-p    [ anon ]
0000007f6a9d6000     880      12       0       0  rw-s  /SYSV022bbe7f
0000007f6aab2000       4       0       0       0  ---p    [ anon ]
0000007f6aab3000    8192      16      16       0  rw-p    [ anon ]
0000007f6b2b3000       4       0       0       0  ---p    [ anon ]
0000007f6b2b4000    8192      12      12       0  rw-p    [ anon ]
0000007f6bab4000    5424       0       0       0  rw-s  /dmabuf:
0000007f6c000000   27284   27092   27092       0  rw-p    [ anon ]
0000007f6daa5000   38252       0       0       0  ---p    [ anon ]
0000007f70000000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70001000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f70005000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70006000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70007000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70008000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7000a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7000c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7000e000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7000f000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f7001f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70021000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70023000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70025000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70026000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70027000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70029000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7002b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7002d000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7002e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70030000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70032000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70033000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70034000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70035000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70036000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70037000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70039000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7003b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7003d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7003f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70041000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70043000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70045000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70047000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70049000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7004a000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7004b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7004c000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7004d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7004f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70051000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70052000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70053000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70055000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70057000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f70059000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7005b000     464       0       0       0  rw-s  /SYSVade01112
0000007f700cf000    1024       0       0       0  rw-s  /SYSV012bbe7f
0000007f701cf000    2048      10       0       0  rw-s  /SYSV002bbe7f
0000007f703cf000    5424       0       0       0  rw-s  /dmabuf:
0000007f7091b000       4       0       0       0  ---p    [ anon ]
0000007f7091c000    8192      12      12       0  rw-p    [ anon ]
0000007f7111c000    5424       0       0       0  rw-s  /dmabuf:
0000007f71668000       4       0       0       0  ---p    [ anon ]
0000007f71669000    8192       8       8       0  rw-p    [ anon ]
0000007f71e69000       4       0       0       0  ---p    [ anon ]
0000007f71e6a000    8192      20      20       0  rw-p    [ anon ]
0000007f7266a000       4       0       0       0  ---p    [ anon ]
0000007f7266b000    8192      12      12       0  rw-p    [ anon ]
0000007f72e6b000       4       0       0       0  ---p    [ anon ]
0000007f72e6c000    8192       8       8       0  rw-p    [ anon ]
0000007f7366c000       4       0       0       0  ---p    [ anon ]
0000007f7366d000    8192      12      12       0  rw-p    [ anon ]
0000007f73e6d000       4       0       0       0  ---p    [ anon ]
0000007f73e6e000    8192      84      84       0  rw-p    [ anon ]
0000007f7466e000       4       0       0       0  ---p    [ anon ]
0000007f7466f000    8192      20      20       0  rw-p    [ anon ]
0000007f74e6f000   50756    3044       0       0  r--p  /app/res/font/BabelStoneHan.ttf
0000007f78000000     328     320     320       0  rw-p    [ anon ]
0000007f78052000   65208       0       0       0  ---p    [ anon ]
0000007f7c000000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c001000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c003000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c005000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c007000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c009000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c00a000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c00b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c00c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c00e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c010000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c012000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c014000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c015000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c016000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c017000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c018000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c019000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f7c01a000       8       8       8       0  rw-s  /dev/kgsl-3d0
0000007f7c01c000     256     256     256       0  rw-s  /dev/kgsl-3d0
0000007f7c05c000     500      12       0       0  rw-s  /SYSV072bbe7f
0000007f7c0d9000     504      17       0       0  rw-s  /SYSV662bbe88
0000007f7c157000    5424       0       0       0  rw-s  /dmabuf:
0000007f7c6a3000       4       0       0       0  ---p    [ anon ]
0000007f7c6a4000    8192      12      12       0  rw-p    [ anon ]
0000007f7cea4000       4       0       0       0  ---p    [ anon ]
0000007f7cea5000    8192      20      20       0  rw-p    [ anon ]
0000007f7d6a5000       4       0       0       0  ---p    [ anon ]
0000007f7d6a6000    8192       8       8       0  rw-p    [ anon ]
0000007f7dea6000    1204     216       0       0  r--p  /app/res/font/BabelStoneRoman.ttf
0000007f7dfd3000   24720   12060       0       0  r--p  /app/res/font/spd.ttf
0000007f7f7f7000       4       0       0       0  ---p    [ anon ]
0000007f7f7f8000    8192      12      12       0  rw-p    [ anon ]
0000007f7fff8000       4       0       0       0  ---p    [ anon ]
0000007f7fff9000    8192      16      16       0  rw-p    [ anon ]
0000007f807f9000       4       0       0       0  ---p    [ anon ]
0000007f807fa000    8192       8       8       0  rw-p    [ anon ]
0000007f80ffa000       4       0       0       0  ---p    [ anon ]
0000007f80ffb000    8192      16      16       0  rw-p    [ anon ]
0000007f817fb000       4       0       0       0  ---p    [ anon ]
0000007f817fc000    8192      12      12       0  rw-p    [ anon ]
0000007f81ffc000       4       0       0       0  ---p    [ anon ]
0000007f81ffd000    8192       8       8       0  rw-p    [ anon ]
0000007f827fd000       4       0       0       0  ---p    [ anon ]
0000007f827fe000    8192      12      12       0  rw-p    [ anon ]
0000007f82ffe000       4       0       0       0  ---p    [ anon ]
0000007f82fff000    8192      12      12       0  rw-p    [ anon ]
0000007f837ff000       4       0       0       0  ---p    [ anon ]
0000007f83800000    8192      12      12       0  rw-p    [ anon ]
0000007f84000000    2016    1436    1436       0  rw-p    [ anon ]
0000007f841f8000   63520       0       0       0  ---p    [ anon ]
0000007f88000000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88001000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88002000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88004000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88005000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88006000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88008000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88009000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8800a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8800c000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8800d000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8800e000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8800f000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88010000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88011000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88012000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88014000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88016000      24       0       0       0  rw-s  /SYSV012bbe95
0000007f8801c000       4       2       0       0  rw-s  /SYSVa8800086
0000007f8801d000       4       0       0       0  rw-s  /SYSV00000856
0000007f8801e000       4       0       0       0  rw-s  /SYSV00000856
0000007f8801f000      32      32       0       0  rw-s  /app_data/media/mediainfo.db-shm
0000007f88027000       4       1       0       0  rw-s  /SYSV16328683
0000007f88028000       4       0       0       0  rw-s  /SYSV042bbe7f
0000007f88029000       4       0       0       0  rw-s  /SYSV032bbe7f
0000007f8802a000       4       0       0       0  rw-s  /SYSV0fe00101
0000007f8802b000       8       0       0       0  rw-s  /dmabuf:
0000007f8802d000       8       0       0       0  rw-s  /dmabuf:
0000007f8802f000       8       0       0       0  rw-s  /dmabuf:
0000007f88031000      16       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88035000     128      36      36       0  rw-s  /dev/kgsl-3d0
0000007f88055000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f88059000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f8805d000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8805e000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8805f000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88060000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88061000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f88065000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f88069000       8       8       8       0  rw-s  /dev/kgsl-3d0
0000007f8806b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8806c000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8806d000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8806e000       4       2       0       0  rw-s  /SYSVabe01001
0000007f8806f000      16       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88073000     128       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88093000      32       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8809b000     128      36      36       0  rw-s  /dev/kgsl-3d0
0000007f880bb000       4       0       0       0  rw-s  /dev/kgsl-3d0
0000007f880bc000      64       0       0       0  rw-s  /dev/kgsl-3d0
0000007f880cc000       8       0       0       0  rw-s  /dmabuf:
0000007f880ce000       4       0       0       0  rw-s  /SYSV5c0a0005
0000007f880cf000     616     324       0       0  r--p  /app/res/font/NotoSans-Regular.ttf
0000007f88169000     868     128       0       0  r--p  /app/res/font/NotoEmoji-Regular.ttf
0000007f88242000     128      60       0       0  r--p  /app/res/font/DINNextForFCA_Bk.ttf
0000007f88262000     128      60       0       0  r--p  /app/res/font/DINNextForFCA_Bk.ttf
0000007f88282000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88283000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88284000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88285000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88286000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88287000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88288000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88289000       4       0       0       0  rw-s  /dev/kgsl-3d0
0000007f8828a000      32       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88292000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88293000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88294000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88295000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88296000       4       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88297000      16       0       0       0  rw-s  /dev/kgsl-3d0
0000007f8829b000     568      48      48       0  rw-p    [ anon ]
0000007f88329000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f8832a000       4       0       0       0  rw-s  /dev/kgsl-3d0
0000007f8832b000      20       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88330000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88331000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88332000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88333000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f88334000       4       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88335000      16       0       0       0  rw-s  /dev/kgsl-3d0
0000007f88339000      32       0       0       0  r--s  /dev/kgsl-3d0
0000007f88341000      76       8       0       0  r-xp  /usr/lib/libwayland-server.so.0.1.0
0000007f88354000      60       0       0       0  ---p  /usr/lib/libwayland-server.so.0.1.0
0000007f88363000       8       8       8       0  r--p  /usr/lib/libwayland-server.so.0.1.0
0000007f88365000       4       4       4       0  rw-p  /usr/lib/libwayland-server.so.0.1.0
0000007f88366000     112      15       0       0  r-xp  /usr/lib/libgbm.so
0000007f88382000      60       0       0       0  ---p  /usr/lib/libgbm.so
0000007f88391000       4       4       4       0  r--p  /usr/lib/libgbm.so
0000007f88392000       4       4       4       0  rw-p  /usr/lib/libgbm.so
0000007f88393000     204      35       0       0  r-xp  /usr/lib/libeglSubDriverWayland.so
0000007f883c6000      64       0       0       0  ---p  /usr/lib/libeglSubDriverWayland.so
0000007f883d6000       8       8       8       0  r--p  /usr/lib/libeglSubDriverWayland.so
0000007f883d8000       4       4       4       0  rw-p  /usr/lib/libeglSubDriverWayland.so
0000007f883d9000       4       0       0       0  rw-p    [ anon ]
0000007f883da000       4       0       0       0  rw-s  /SYSV0fe00112
0000007f883db000       4       0       0       0  rw-s  /SYSV0fe00112
0000007f883dc000       4       0       0       0  rw-s  /SYSVa8800084
0000007f883dd000       4       0       0       0  rw-s  /SYSVa8800082
0000007f883de000      16       1       0       0  rw-s  /SYSVa8800083
0000007f883e2000       4       0       0       0  rw-s  /SYSVa8800082
0000007f883e3000       4       0       0       0  rw-s  /SYSV012bbe8c
0000007f883e4000       4       0       0       0  ---p    [ anon ]
0000007f883e5000    8192       8       8       0  rw-p    [ anon ]
0000007f88be5000       4       0       0       0  ---p    [ anon ]
0000007f88be6000    8192      20      20       0  rw-p    [ anon ]
0000007f893e6000       4       0       0       0  ---p    [ anon ]
0000007f893e7000    8192       8       8       0  rw-p    [ anon ]
0000007f89be7000       4       0       0       0  ---p    [ anon ]
0000007f89be8000    8192       8       8       0  rw-p    [ anon ]
0000007f8a3e8000       4       0       0       0  ---p    [ anon ]
0000007f8a3e9000    8192       8       8       0  rw-p    [ anon ]
0000007f8abe9000       4       0       0       0  ---p    [ anon ]
0000007f8abea000    8272      88      88       0  rw-p    [ anon ]
0000007f8b3fe000     540      20       0       0  r-xp  /usr/lib/liborc-0.4.so.0.25.0
0000007f8b485000      64       0       0       0  ---p  /usr/lib/liborc-0.4.so.0.25.0
0000007f8b495000       8       8       8       0  r--p  /usr/lib/liborc-0.4.so.0.25.0
0000007f8b497000      16      16      16       0  rw-p  /usr/lib/liborc-0.4.so.0.25.0
0000007f8b49b000     312       3       0       0  r-xp  /lib/libblkid.so.1.1.0
0000007f8b4e9000      64       0       0       0  ---p  /lib/libblkid.so.1.1.0
0000007f8b4f9000      16      16      16       0  r--p  /lib/libblkid.so.1.1.0
0000007f8b4fd000       4       4       4       0  rw-p  /lib/libblkid.so.1.1.0
0000007f8b4fe000       8       0       0       0  r-xp  /usr/lib/libion.so.0.0.0
0000007f8b500000      60       0       0       0  ---p  /usr/lib/libion.so.0.0.0
0000007f8b50f000       4       4       4       0  r--p  /usr/lib/libion.so.0.0.0
0000007f8b510000       4       4       4       0  rw-p  /usr/lib/libion.so.0.0.0
0000007f8b511000       8       0       0       0  r-xp  /usr/lib/libsync.so.0.0.0
0000007f8b513000      60       0       0       0  ---p  /usr/lib/libsync.so.0.0.0
0000007f8b522000       4       4       4       0  r--p  /usr/lib/libsync.so.0.0.0
0000007f8b523000       4       4       4       0  rw-p  /usr/lib/libsync.so.0.0.0
0000007f8b524000       8       8       8       0  rw-p    [ anon ]
0000007f8b526000    1288     271       0       0  r-xp  /usr/lib/libgstreamer-1.0.so.0.1603.0
0000007f8b668000      64       0       0       0  ---p  /usr/lib/libgstreamer-1.0.so.0.1603.0
0000007f8b678000      28      28      28       0  r--p  /usr/lib/libgstreamer-1.0.so.0.1603.0
0000007f8b67f000       8       8       8       0  rw-p  /usr/lib/libgstreamer-1.0.so.0.1603.0
0000007f8b681000       4       4       4       0  rw-p    [ anon ]
0000007f8b682000     464     138       0       0  r-xp  /usr/lib/libgstbase-1.0.so.0.1603.0
0000007f8b6f6000      60       0       0       0  ---p  /usr/lib/libgstbase-1.0.so.0.1603.0
0000007f8b705000       8       8       8       0  r--p  /usr/lib/libgstbase-1.0.so.0.1603.0
0000007f8b707000       4       4       4       0  rw-p  /usr/lib/libgstbase-1.0.so.0.1603.0
0000007f8b708000     472     135       0       0  r-xp  /usr/lib/libgstaudio-1.0.so.0.1603.0
0000007f8b77e000      64       0       0       0  ---p  /usr/lib/libgstaudio-1.0.so.0.1603.0
0000007f8b78e000      16      16      16       0  r--p  /usr/lib/libgstaudio-1.0.so.0.1603.0
0000007f8b792000       4       4       4       0  rw-p  /usr/lib/libgstaudio-1.0.so.0.1603.0
0000007f8b793000     688     183       0       0  r-xp  /usr/lib/libgstvideo-1.0.so.0.1603.0
0000007f8b83f000      60       0       0       0  ---p  /usr/lib/libgstvideo-1.0.so.0.1603.0
0000007f8b84e000      48      48      48       0  r--p  /usr/lib/libgstvideo-1.0.so.0.1603.0
0000007f8b85a000       4       4       4       0  rw-p  /usr/lib/libgstvideo-1.0.so.0.1603.0
0000007f8b85b000      76       4       0       0  r-xp  /lib/libresolv-2.31.so
0000007f8b86e000      64       0       0       0  ---p  /lib/libresolv-2.31.so
0000007f8b87e000       4       4       4       0  r--p  /lib/libresolv-2.31.so
0000007f8b87f000       4       4       4       0  rw-p  /lib/libresolv-2.31.so
0000007f8b880000      16      12      12       0  rw-p    [ anon ]
0000007f8b884000     160       5       0       0  r-xp  /lib/libselinux.so.1
0000007f8b8ac000      64       0       0       0  ---p  /lib/libselinux.so.1
0000007f8b8bc000       4       4       4       0  r--p  /lib/libselinux.so.1
0000007f8b8bd000       4       4       4       0  rw-p  /lib/libselinux.so.1
0000007f8b8be000       8       4       4       0  rw-p    [ anon ]
0000007f8b8c0000     376       4       0       0  r-xp  /lib/libmount.so.1.1.0
0000007f8b91e000      64       0       0       0  ---p  /lib/libmount.so.1.1.0
0000007f8b92e000       8       8       8       0  r--p  /lib/libmount.so.1.1.0
0000007f8b930000       4       4       4       0  rw-p  /lib/libmount.so.1.1.0
0000007f8b931000     396      59       0       0  r-xp  /lib/libpcre.so.1.2.12
0000007f8b994000      60       0       0       0  ---p  /lib/libpcre.so.1.2.12
0000007f8b9a3000       4       4       4       0  r--p  /lib/libpcre.so.1.2.12
0000007f8b9a4000       4       4       4       0  rw-p  /lib/libpcre.so.1.2.12
0000007f8b9a5000     380     303       0       0  r-xp  /app/lib/libjpeg.so.1.0.8
0000007f8ba04000      64       0       0       0  ---p  /app/lib/libjpeg.so.1.0.8
0000007f8ba14000       4       4       4       0  r--p  /app/lib/libjpeg.so.1.0.8
0000007f8ba15000       4       4       4       0  rw-p  /app/lib/libjpeg.so.1.0.8
0000007f8ba16000     416      47       0       0  r-xp  /app/lib/libtiff.so.3.9.4
0000007f8ba7e000      60       0       0       0  ---p  /app/lib/libtiff.so.3.9.4
0000007f8ba8d000      12      12      12       0  r--p  /app/lib/libtiff.so.3.9.4
0000007f8ba90000       4       4       4       0  rw-p  /app/lib/libtiff.so.3.9.4
0000007f8ba91000     104       8       8       0  rw-p    [ anon ]
0000007f8baab000     208     127       0       0  r-xp  /app/lib/libraw.so.1.8.93
0000007f8badf000      64       0       0       0  ---p  /app/lib/libraw.so.1.8.93
0000007f8baef000      12      12      12       0  r--p  /app/lib/libraw.so.1.8.93
0000007f8baf2000       4       4       4       0  rw-p  /app/lib/libraw.so.1.8.93
0000007f8baf3000      16       0       0       0  rw-p    [ anon ]
0000007f8baf7000     232     131       0       0  r-xp  /app/lib/libpsd.so.1.0.9
0000007f8bb31000      60       0       0       0  ---p  /app/lib/libpsd.so.1.0.9
0000007f8bb40000       4       4       4       0  r--p  /app/lib/libpsd.so.1.0.9
0000007f8bb41000       4       4       4       0  rw-p  /app/lib/libpsd.so.1.0.9
0000007f8bb42000       4       0       0       0  rw-p    [ anon ]
0000007f8bb43000     388     233       0       0  r-xp  /app/lib/libjasper.so.1.900.1
0000007f8bba4000      60       0       0       0  ---p  /app/lib/libjasper.so.1.900.1
0000007f8bbb3000       4       4       4       0  r--p  /app/lib/libjasper.so.1.900.1
0000007f8bbb4000      12      12      12       0  rw-p  /app/lib/libjasper.so.1.900.1
0000007f8bbb7000      28       4       4       0  rw-p    [ anon ]
0000007f8bbbe000    1696      69       0       0  r-xp  /usr/lib/libgsl.so
0000007f8bd66000      64       0       0       0  ---p  /usr/lib/libgsl.so
0000007f8bd76000       4       4       4       0  r--p  /usr/lib/libgsl.so
0000007f8bd77000       4       4       4       0  rw-p  /usr/lib/libgsl.so
0000007f8bd78000       4       4       4       0  rw-p    [ anon ]
0000007f8bd79000      72       8       0       0  r-xp  /usr/lib/libadreno_utils.so
0000007f8bd8b000      64       0       0       0  ---p  /usr/lib/libadreno_utils.so
0000007f8bd9b000       4       4       4       0  r--p  /usr/lib/libadreno_utils.so
0000007f8bd9c000       4       4       4       0  rw-p  /usr/lib/libadreno_utils.so
0000007f8bd9d000      16       8       8       0  rw-p    [ anon ]
0000007f8bda1000      40       1       0       0  r-xp  /usr/lib/liblog.so.0.0.0
0000007f8bdab000      60       0       0       0  ---p  /usr/lib/liblog.so.0.0.0
0000007f8bdba000       4       4       4       0  r--p  /usr/lib/liblog.so.0.0.0
0000007f8bdbb000       4       4       4       0  rw-p  /usr/lib/liblog.so.0.0.0
0000007f8bdbc000      60       2       0       0  r-xp  /usr/lib/libcutils.so.0.0.0
0000007f8bdcb000      60       0       0       0  ---p  /usr/lib/libcutils.so.0.0.0
0000007f8bdda000       8       8       8       0  r--p  /usr/lib/libcutils.so.0.0.0
0000007f8bddc000       4       4       4       0  rw-p  /usr/lib/libcutils.so.0.0.0
0000007f8bddd000     184      23       0       0  r-xp  /lib/libudev.so.1.6.16
0000007f8be0b000      60       0       0       0  ---p  /lib/libudev.so.1.6.16
0000007f8be1a000       4       4       4       0  r--p  /lib/libudev.so.1.6.16
0000007f8be1b000       4       4       4       0  rw-p  /lib/libudev.so.1.6.16
0000007f8be1c000      32       1       0       0  r-xp  /usr/lib/libffi.so.7.1.0
0000007f8be24000      60       0       0       0  ---p  /usr/lib/libffi.so.7.1.0
0000007f8be33000       4       4       4       0  r--p  /usr/lib/libffi.so.7.1.0
0000007f8be34000       4       4       4       0  rw-p  /usr/lib/libffi.so.7.1.0
0000007f8be35000       8       8       8       0  rw-p    [ anon ]
0000007f8be37000     172      24       0       0  r-xp  /app/lib/libdevice.so.1.0.0
0000007f8be62000      60       0       0       0  ---p  /app/lib/libdevice.so.1.0.0
0000007f8be71000      12      12      12       0  r--p  /app/lib/libdevice.so.1.0.0
0000007f8be74000       4       4       4       0  rw-p  /app/lib/libdevice.so.1.0.0
0000007f8be75000    1452       0       0       0  r-xp  /usr/lib/libsamplerate.so.0.1.9
0000007f8bfe0000      60       0       0       0  ---p  /usr/lib/libsamplerate.so.0.1.9
0000007f8bfef000       4       4       4       0  r--p  /usr/lib/libsamplerate.so.0.1.9
0000007f8bff0000       4       4       4       0  rw-p  /usr/lib/libsamplerate.so.0.1.9
0000007f8bff1000     976      13       0       0  r-xp  /usr/lib/libasound.so.2.0.0
0000007f8c0e5000      60       0       0       0  ---p  /usr/lib/libasound.so.2.0.0
0000007f8c0f4000      32      32      32       0  r--p  /usr/lib/libasound.so.2.0.0
0000007f8c0fc000       4       4       4       0  rw-p  /usr/lib/libasound.so.2.0.0
0000007f8c0fd000    2432      28       0       0  r-xp  /usr/lib/libcrypto.so.1.1
0000007f8c35d000      64       0       0       0  ---p  /usr/lib/libcrypto.so.1.1
0000007f8c36d000     164     164     164       0  r--p  /usr/lib/libcrypto.so.1.1
0000007f8c396000       8       8       8       0  rw-p  /usr/lib/libcrypto.so.1.1
0000007f8c398000      24      12      12       0  rw-p    [ anon ]
0000007f8c39e000      56      14       0       0  r-xp  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f8c3ac000      64       0       0       0  ---p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f8c3bc000       4       4       4       0  r--p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f8c3bd000       4       4       4       0  rw-p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f8c3be000     240      78       0       0  r-xp  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f8c3fa000      60       0       0       0  ---p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f8c409000       8       8       8       0  r--p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f8c40b000       4       4       4       0  rw-p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f8c40c000     228      64       0       0  r-xp  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f8c445000      64       0       0       0  ---p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f8c455000      12      12      12       0  r--p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f8c458000       4       4       4       0  rw-p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f8c459000      56       3       0       0  r-xp  /app/lib/libipcassistant.so.0.0.1
0000007f8c467000      64       0       0       0  ---p  /app/lib/libipcassistant.so.0.0.1
0000007f8c477000       4       4       4       0  r--p  /app/lib/libipcassistant.so.0.0.1
0000007f8c478000       4       4       4       0  rw-p  /app/lib/libipcassistant.so.0.0.1
0000007f8c479000       8       8       8       0  rw-p    [ anon ]
0000007f8c47b000       4       0       0       0  r-xp  /usr/lib/libgthread-2.0.so.0.6200.6
